"m","mname","bdate","sexo","f"
"http://dbpedia.org/resource/Amit_Trivedi","Amit Trivedi",1979-04-08,"male","http://dbpedia.org/resource/Fitoor"
"http://dbpedia.org/resource/Amit_Trivedi","Amit Trivedi","1979-4-8","male","http://dbpedia.org/resource/Fitoor"
"http://dbpedia.org/resource/Amit_Trivedi","Amit Trivedi",1979-04-08,"male","http://dbpedia.org/resource/Lootera"
"http://dbpedia.org/resource/Amit_Trivedi","Amit Trivedi","1979-4-8","male","http://dbpedia.org/resource/Lootera"
"http://dbpedia.org/resource/Amit_Trivedi","Amit Trivedi",1979-04-08,"male","http://dbpedia.org/resource/Shaandaar"
"http://dbpedia.org/resource/Amit_Trivedi","Amit Trivedi","1979-4-8","male","http://dbpedia.org/resource/Shaandaar"
"http://dbpedia.org/resource/Laurence_Rosenthal","Laurence Rosenthal",1926-11-04,"male","http://dbpedia.org/resource/The_Miracle_Worker_(1962_film)"
"http://dbpedia.org/resource/Laurence_Rosenthal","Laurence Rosenthal","1926-11-4","male","http://dbpedia.org/resource/The_Miracle_Worker_(1962_film)"
"http://dbpedia.org/resource/Laurence_Rosenthal","Laurence Rosenthal",1926-11-04,"male","http://dbpedia.org/resource/21_Hours_at_Munich"
"http://dbpedia.org/resource/Laurence_Rosenthal","Laurence Rosenthal","1926-11-4","male","http://dbpedia.org/resource/21_Hours_at_Munich"
"http://dbpedia.org/resource/Naoki_Satō","Naoki Satō",1970-05-02,"male","http://dbpedia.org/resource/Sword_of_the_Stranger"
"http://dbpedia.org/resource/Naoki_Satō","Naoki Satō","1970-5-2","male","http://dbpedia.org/resource/Sword_of_the_Stranger"
"http://dbpedia.org/resource/Vijay_Antony","Vijay Antony",1975-07-24,"male","http://dbpedia.org/resource/Mahatma_(film)"
"http://dbpedia.org/resource/Vijay_Antony","Vijay Antony","1975-7-24","male","http://dbpedia.org/resource/Mahatma_(film)"
"http://dbpedia.org/resource/Lowell_Lo","Lowell Lo","1950-7-19","male","http://dbpedia.org/resource/Crazy_Safari"
"http://dbpedia.org/resource/Lowell_Lo","Lou4 Gun3 Ting4","1950-7-19","male","http://dbpedia.org/resource/Crazy_Safari"
"http://dbpedia.org/resource/Lowell_Lo","Lú Guàntíng","1950-7-19","male","http://dbpedia.org/resource/Crazy_Safari"
"http://dbpedia.org/resource/Lowell_Lo","卢冠廷","1950-7-19","male","http://dbpedia.org/resource/Crazy_Safari"
"http://dbpedia.org/resource/Lowell_Lo","盧冠廷","1950-7-19","male","http://dbpedia.org/resource/Crazy_Safari"
"http://dbpedia.org/resource/Ouseppachan","Ouseppachan",1955-09-13,"male","http://dbpedia.org/resource/Mahayanam"
"http://dbpedia.org/resource/Ouseppachan","Ouseppachan","1955-9-13","male","http://dbpedia.org/resource/Mahayanam"
"http://dbpedia.org/resource/Ragnar_Bjerkreim","Ragnar Bjerkreim",1958-04-19,"male","http://dbpedia.org/resource/Kamilla_and_the_Thief"
"http://dbpedia.org/resource/Ragnar_Bjerkreim","Ragnar Bjerkreim","1958-4-19","male","http://dbpedia.org/resource/Kamilla_and_the_Thief"
"http://dbpedia.org/resource/Marcello_Giombini","Marcello Giombini","1928-7-8","male","http://dbpedia.org/resource/Cosmos:_War_of_the_Planets"
"http://dbpedia.org/resource/Rafiq_Ghaznavi","Rafiq Ghaznavi","1907-0-0","male","http://dbpedia.org/resource/Taqdeer_(1943_film)"
"http://dbpedia.org/resource/Rafiq_Ghaznavi","Rafique Ghaznavi","1907-0-0","male","http://dbpedia.org/resource/Taqdeer_(1943_film)"
"http://dbpedia.org/resource/Franco_Piersanti","Franco Piersanti","1950-1-12","male","http://dbpedia.org/resource/My_Brother_Is_an_Only_Child"
"http://dbpedia.org/resource/John_Coda","John Coda","2000-1-1","male","http://dbpedia.org/resource/If_I_Had_Known_I_Was_a_Genius"
"http://dbpedia.org/resource/Roque_Baños","Roque Baños","1968-1-1","male","http://dbpedia.org/resource/Goya_in_Bordeaux"
"http://dbpedia.org/resource/Mario_Castelnuovo-Tedesco","Mario Castelnuovo-Tedesco","1895-4-3","male","http://dbpedia.org/resource/Rage_in_Heaven"
"http://dbpedia.org/resource/Mark_Degli_Antoni","Mark De Gli Antoni",1962-06-20,"male","http://dbpedia.org/resource/Into_the_Abyss_(film)"
"http://dbpedia.org/resource/Mark_Degli_Antoni","Mark De Gli Antoni","1962-6-20","male","http://dbpedia.org/resource/Into_the_Abyss_(film)"
"http://dbpedia.org/resource/Per_Nørgård","Per Nørgård","1932-7-13","male","http://dbpedia.org/resource/Prince_of_Jutland"
"http://dbpedia.org/resource/Rod_McKuen","Rod McKuen",1933-04-29,"male","http://dbpedia.org/resource/Joanna_(1968_film)"
"http://dbpedia.org/resource/Rod_McKuen","Rod McKuen","1933-4-29","male","http://dbpedia.org/resource/Joanna_(1968_film)"
"http://dbpedia.org/resource/Giuseppe_Becce","Giuseppe Becce","1877-2-3","male","http://dbpedia.org/resource/Fight_of_the_Tertia_(1929_film)"
"http://dbpedia.org/resource/Giuseppe_Becce","Giuseppe Becce","1877-2-3","male","http://dbpedia.org/resource/The_Homecoming_of_Odysseus_(1918_film)"
"http://dbpedia.org/resource/Hans_May","Hans May",1886-07-11,"male","http://dbpedia.org/resource/Shadow_of_the_Eagle_(1950_film)"
"http://dbpedia.org/resource/Hans_May","Hans May","1886-7-1","male","http://dbpedia.org/resource/Shadow_of_the_Eagle_(1950_film)"
"http://dbpedia.org/resource/Hans_May","Hans May",1886-07-11,"male","http://dbpedia.org/resource/Pastor_Hall"
"http://dbpedia.org/resource/Hans_May","Hans May","1886-7-1","male","http://dbpedia.org/resource/Pastor_Hall"
"http://dbpedia.org/resource/Alberto_Iglesias","Alberto Iglesias","1955-1-1","male","http://dbpedia.org/resource/The_Chambermaid_on_the_Titanic"
"http://dbpedia.org/resource/Ilaiyaraaja","Ilaiyaraaja",1943-06-02,"male","http://dbpedia.org/resource/Sethu_(film)"
"http://dbpedia.org/resource/Ilaiyaraaja","Ilaiyaraaja","1943-6-3","male","http://dbpedia.org/resource/Sethu_(film)"
"http://dbpedia.org/resource/Ilaiyaraaja","Ilaiyaraaja",1943-06-02,"male","http://dbpedia.org/resource/Karagattakaran"
"http://dbpedia.org/resource/Ilaiyaraaja","Ilaiyaraaja","1943-6-3","male","http://dbpedia.org/resource/Karagattakaran"
"http://dbpedia.org/resource/Luis_Eduardo_Aute","Luis Eduardo Aute",1943-09-13,"male","http://dbpedia.org/resource/Elisita"
"http://dbpedia.org/resource/Luis_Eduardo_Aute","Luis Eduardo Aute","1943-9-13","male","http://dbpedia.org/resource/Elisita"
"http://dbpedia.org/resource/Mithoon","Mithoon",1985-01-11,"male","http://dbpedia.org/resource/Aashiqui_2"
"http://dbpedia.org/resource/Mithoon","Mithoon","1985-1-11","male","http://dbpedia.org/resource/Aashiqui_2"
"http://dbpedia.org/resource/Paul_Haslinger","Paul Haslinger",1962-12-11,"male","http://dbpedia.org/resource/Gardener_of_Eden"
"http://dbpedia.org/resource/Rim_Banna","Rim Banna",1966-12-08,"female","http://dbpedia.org/resource/Damascus_with_Love"
"http://dbpedia.org/resource/Rim_Banna","Rim Banna","1966-12-8","female","http://dbpedia.org/resource/Damascus_with_Love"
"http://dbpedia.org/resource/Sohail_Rana","Sohail Rana","1938-12-1","male","http://dbpedia.org/resource/Doraha_(1967_film)"
"http://dbpedia.org/resource/Sohail_Rana","Sohail Rana","1938-12-1","male","http://dbpedia.org/resource/Beyond_the_Last_Mountain"
"http://dbpedia.org/resource/Toufic_Farroukh","Toufic Farroukh","1958-1-1","male","http://dbpedia.org/resource/Phantom_Beirut"
"http://dbpedia.org/resource/Yavuz_Çetin","Yavuz Çetin",1970-09-25,"male","http://dbpedia.org/resource/Propaganda_(1999_film)"
"http://dbpedia.org/resource/Yavuz_Çetin","Yavuz Çetin","1970-9-25","male","http://dbpedia.org/resource/Propaganda_(1999_film)"
"http://dbpedia.org/resource/Zhao_Jiping","Zhao Jiping","1945-1-1","male","http://dbpedia.org/resource/Seventeen_Years_(film)"
"http://dbpedia.org/resource/Naushad","Naushad",1919-12-25,"male","http://dbpedia.org/resource/Dulari_(film)"
"http://dbpedia.org/resource/Naushad","Naushad",1919-12-26,"male","http://dbpedia.org/resource/Dulari_(film)"
"http://dbpedia.org/resource/Naushad","Naushad Alam",1919-12-25,"male","http://dbpedia.org/resource/Dulari_(film)"
"http://dbpedia.org/resource/Naushad","Naushad Alam",1919-12-26,"male","http://dbpedia.org/resource/Dulari_(film)"
"http://dbpedia.org/resource/Naushad","Naushad",1919-12-25,"male","http://dbpedia.org/resource/Elaan_(1947_film)"
"http://dbpedia.org/resource/Naushad","Naushad",1919-12-26,"male","http://dbpedia.org/resource/Elaan_(1947_film)"
"http://dbpedia.org/resource/Naushad","Naushad Alam",1919-12-25,"male","http://dbpedia.org/resource/Elaan_(1947_film)"
"http://dbpedia.org/resource/Naushad","Naushad Alam",1919-12-26,"male","http://dbpedia.org/resource/Elaan_(1947_film)"
"http://dbpedia.org/resource/Shakeel_Badayuni","Shakeel Badayuni",1916-08-03,"male","http://dbpedia.org/resource/Dulari_(film)"
"http://dbpedia.org/resource/Shakeel_Badayuni","Shakeel Badayuni","1916-8-3","male","http://dbpedia.org/resource/Dulari_(film)"
"http://dbpedia.org/resource/C._Ramchandra","C. Ramchandra",1918-01-12,"male","http://dbpedia.org/resource/Nadiya_Ke_Paar_(1948_film)"
"http://dbpedia.org/resource/C._Ramchandra","C. Ramchandra","1918-1-12","male","http://dbpedia.org/resource/Nadiya_Ke_Paar_(1948_film)"
"http://dbpedia.org/resource/C._Ramchandra","C. Ramchandra",1918-01-12,"male","http://dbpedia.org/resource/Talaq_(film)"
"http://dbpedia.org/resource/C._Ramchandra","C. Ramchandra","1918-1-12","male","http://dbpedia.org/resource/Talaq_(film)"
"http://dbpedia.org/resource/Imhotep_(musician)","Imhotep",1960-05-19,"male","http://dbpedia.org/resource/The_Barons"
"http://dbpedia.org/resource/Imhotep_(musician)","Imhotep","1960-5-19","male","http://dbpedia.org/resource/The_Barons"
"http://dbpedia.org/resource/John_Cameron_(musician)","John Cameron","1944-3-20","male","http://dbpedia.org/resource/Scalawag_(film)"
"http://dbpedia.org/resource/Malcolm_Dalglish","Malcolm Dalglish",1952-08-14,"male","http://dbpedia.org/resource/Tuck_Everlasting_(1981_film)"
"http://dbpedia.org/resource/Malcolm_Dalglish","Malcolm Dalglish","1952-8-14","male","http://dbpedia.org/resource/Tuck_Everlasting_(1981_film)"
"http://dbpedia.org/resource/Normand_Corbeil","Normand Corbeil",1956-04-06,"male","http://dbpedia.org/resource/The_Statement_(film)"
"http://dbpedia.org/resource/Normand_Corbeil","Normand Corbeil","1956-4-6","male","http://dbpedia.org/resource/The_Statement_(film)"
"http://dbpedia.org/resource/Normand_Corbeil","Norman Corbiel",1956-04-06,"male","http://dbpedia.org/resource/The_Statement_(film)"
"http://dbpedia.org/resource/Normand_Corbeil","Norman Corbiel","1956-4-6","male","http://dbpedia.org/resource/The_Statement_(film)"
"http://dbpedia.org/resource/Veturi_Sundararama_Murthy","Veturi Sundararama Murthy",1936-01-29,"male","http://dbpedia.org/resource/Saptapadi_(1981_film)"
"http://dbpedia.org/resource/Veturi_Sundararama_Murthy","Veturi Sundararama Murthy","1936-1-29","male","http://dbpedia.org/resource/Saptapadi_(1981_film)"
"http://dbpedia.org/resource/Veturi_Sundararama_Murthy","Veturi Sundara Rama Murthy",1936-01-29,"male","http://dbpedia.org/resource/Saptapadi_(1981_film)"
"http://dbpedia.org/resource/Veturi_Sundararama_Murthy","Veturi Sundara Rama Murthy","1936-1-29","male","http://dbpedia.org/resource/Saptapadi_(1981_film)"
"http://dbpedia.org/resource/Ali_Akbar_Khan","Ali Akbar Khan",1922-04-14,"male","http://dbpedia.org/resource/Ajantrik"
"http://dbpedia.org/resource/Ali_Akbar_Khan","Ali Akbar Khan","1922-2-14","male","http://dbpedia.org/resource/Ajantrik"
"http://dbpedia.org/resource/Eric_Rogers_(composer)","Eric Rogers","1921-9-25","male","http://dbpedia.org/resource/Carry_On_Again_Doctor"
"http://dbpedia.org/resource/Eric_Rogers_(composer)","Eric Rogers","1921-9-25","male","http://dbpedia.org/resource/Carry_On_Behind"
"http://dbpedia.org/resource/Eric_Rogers_(composer)","Eric Rogers","1921-9-25","male","http://dbpedia.org/resource/Carry_On_at_Your_Convenience"
"http://dbpedia.org/resource/Giovanni_Fusco","Giovanni Fusco",1906-10-10,"male","http://dbpedia.org/resource/Cleopatra's_Daughter"
"http://dbpedia.org/resource/Giovanni_Fusco","Giovanni Fusco",1906-10-10,"male","http://dbpedia.org/resource/N.U._(film)"
"http://dbpedia.org/resource/Joji_Yuasa","Joji Yuasa","1929-8-12","male","http://dbpedia.org/resource/Owls'_Castle"
"http://dbpedia.org/resource/Patrick_Williams_(composer)","Patrick Williams",1939-04-23,"male","http://dbpedia.org/resource/How_Sweet_It_Is!"
"http://dbpedia.org/resource/Patrick_Williams_(composer)","Patrick Williams","1939-4-23","male","http://dbpedia.org/resource/How_Sweet_It_Is!"
"http://dbpedia.org/resource/Patrick_Williams_(composer)","Patrick Williams",1939-04-23,"male","http://dbpedia.org/resource/It's_My_Turn_(film)"
"http://dbpedia.org/resource/Patrick_Williams_(composer)","Patrick Williams","1939-4-23","male","http://dbpedia.org/resource/It's_My_Turn_(film)"
"http://dbpedia.org/resource/Patrick_Williams_(composer)","Patrick Williams",1939-04-23,"male","http://dbpedia.org/resource/The_Buddy_System_(film)"
"http://dbpedia.org/resource/Patrick_Williams_(composer)","Patrick Williams","1939-4-23","male","http://dbpedia.org/resource/The_Buddy_System_(film)"
"http://dbpedia.org/resource/Peter_Best_(composer)","Peter Best",1943-10-18,"male","http://dbpedia.org/resource/Dad_and_Dave:_On_Our_Selection"
"http://dbpedia.org/resource/Riz_Ortolani","Riz Ortolani",1926-03-25,"male","http://dbpedia.org/resource/The_Statue_(1971_film)"
"http://dbpedia.org/resource/Riz_Ortolani","Riz Ortolani","1926-3-25","male","http://dbpedia.org/resource/The_Statue_(1971_film)"
"http://dbpedia.org/resource/Riz_Ortolani","Riz Ortolani",1926-03-25,"male","http://dbpedia.org/resource/Fantasma_d'amore"
"http://dbpedia.org/resource/Riz_Ortolani","Riz Ortolani","1926-3-25","male","http://dbpedia.org/resource/Fantasma_d'amore"
"http://dbpedia.org/resource/Jack_Elliott_(composer)","Jack Elliott",1927-08-06,"male","http://dbpedia.org/resource/The_Bait_(1973_film)"
"http://dbpedia.org/resource/Jack_Elliott_(composer)","Jack Elliott","1927-8-6","male","http://dbpedia.org/resource/The_Bait_(1973_film)"
"http://dbpedia.org/resource/Carlo_Rustichelli","Carlo Rustichelli",1916-12-24,"male","http://dbpedia.org/resource/Weeping_for_a_Bandit"
"http://dbpedia.org/resource/Peter_Cohen_(director)","Peter Cohen",1946-03-23,"male","http://dbpedia.org/resource/The_Architecture_of_Doom"
"http://dbpedia.org/resource/Peter_Cohen_(director)","Peter Cohen","1946-3-23","male","http://dbpedia.org/resource/The_Architecture_of_Doom"
"http://dbpedia.org/resource/Philip_Green_(composer)","Philip Green",1911-07-19,"male","http://dbpedia.org/resource/The_Bulldog_Breed"
"http://dbpedia.org/resource/Philip_Green_(composer)","Philip Green","1911-7-19","male","http://dbpedia.org/resource/The_Bulldog_Breed"
"http://dbpedia.org/resource/Adnan_Sami","Adnan Sami",1971-09-15,"male","http://dbpedia.org/resource/Mumbai_Salsa"
"http://dbpedia.org/resource/Adnan_Sami","Adnan Sami","1969-8-15","male","http://dbpedia.org/resource/Mumbai_Salsa"
"http://dbpedia.org/resource/Billy_Strange","Billy Strange",1930-09-29,"male","http://dbpedia.org/resource/The_Trouble_with_Girls_(film)"
"http://dbpedia.org/resource/Billy_Strange","Billy Strange","1930-9-29","male","http://dbpedia.org/resource/The_Trouble_with_Girls_(film)"
"http://dbpedia.org/resource/Jack_Nitzsche","Jack Nitzsche",1937-04-22,"male","http://dbpedia.org/resource/Streets_of_Gold_(film)"
"http://dbpedia.org/resource/Jack_Nitzsche","Jack Nitzsche","1937-4-22","male","http://dbpedia.org/resource/Streets_of_Gold_(film)"
"http://dbpedia.org/resource/Luis_de_Pablo","Luis de Pablo","1930-1-28","male","http://dbpedia.org/resource/La_caza"
"http://dbpedia.org/resource/Majrooh_Sultanpuri","Majrooh Sultanpuri",1919-10-01,"male","http://dbpedia.org/resource/Dastak"
"http://dbpedia.org/resource/Majrooh_Sultanpuri","Majrooh Sultanpuri","1919-10-1","male","http://dbpedia.org/resource/Dastak"
"http://dbpedia.org/resource/Usha_Khanna","Usha Khanna","1941-10-7","female","http://dbpedia.org/resource/Pyar_Ki_Jeet_(1987_film)"
"http://dbpedia.org/resource/Adolph_Deutsch","Adolph Deutsch",1897-10-20,"male","http://dbpedia.org/resource/Go_Naked_in_the_World"
"http://dbpedia.org/resource/Cyril_J._Mockridge","Cyril J. Mockridge",1896-08-06,"male","http://dbpedia.org/resource/Grand_Canary_(film)"
"http://dbpedia.org/resource/Cyril_J._Mockridge","Cyril J. Mockridge","1896-8-6","male","http://dbpedia.org/resource/Grand_Canary_(film)"
"http://dbpedia.org/resource/Erkan_Oğur","Erkan Oğur",1954-04-17,"male","http://dbpedia.org/resource/Propaganda_(1999_film)"
"http://dbpedia.org/resource/Erkan_Oğur","Erkan Oğur","1954-4-17","male","http://dbpedia.org/resource/Propaganda_(1999_film)"
"http://dbpedia.org/resource/G._Devarajan","G. Devarajan",1927-09-27,"male","http://dbpedia.org/resource/Durga_(1974_film)"
"http://dbpedia.org/resource/G._Devarajan","G. Devarajan","1924-9-27","male","http://dbpedia.org/resource/Durga_(1974_film)"
"http://dbpedia.org/resource/Giorgio_Federico_Ghedini","Giorgio Federico Ghedini","1892-7-11","male","http://dbpedia.org/resource/Don_Bosco_(1935_film)"
"http://dbpedia.org/resource/Heinz_Roemheld","Heinz Eric Roemheld","1901-5-1","male","http://dbpedia.org/resource/I'm_No_Angel"
"http://dbpedia.org/resource/Heinz_Roemheld","Heinz Eric Roemheld","1901-5-1","male","http://dbpedia.org/resource/Istanbul_(film)"
"http://dbpedia.org/resource/Heinz_Roemheld","Heinz Eric Roemheld","1901-5-1","male","http://dbpedia.org/resource/Janie_(1944_film)"
"http://dbpedia.org/resource/Heinz_Roemheld","Heinz Eric Roemheld","1901-5-1","male","http://dbpedia.org/resource/Ready_for_Love_(1934_film)"
"http://dbpedia.org/resource/Heinz_Roemheld","Heinz Eric Roemheld","1901-5-1","male","http://dbpedia.org/resource/The_Great_Impersonation_(1935_film)"
"http://dbpedia.org/resource/Ismail_Darbar","Ismail Darbar",1964-06-01,"male","http://dbpedia.org/resource/Deewangee"
"http://dbpedia.org/resource/Ismail_Darbar","Ismail Darbar","1964-6-1","male","http://dbpedia.org/resource/Deewangee"
"http://dbpedia.org/resource/Ismail_Darbar","इस्माइल दरबार",1964-06-01,"male","http://dbpedia.org/resource/Deewangee"
"http://dbpedia.org/resource/Ismail_Darbar","इस्माइल दरबार","1964-6-1","male","http://dbpedia.org/resource/Deewangee"
"http://dbpedia.org/resource/Miles_Goodman","Miles Goodman",1948-08-27,"male","http://dbpedia.org/resource/Sister_Act_2:_Back_in_the_Habit"
"http://dbpedia.org/resource/Miles_Goodman","Miles Goodman","1949-8-27","male","http://dbpedia.org/resource/Sister_Act_2:_Back_in_the_Habit"
"http://dbpedia.org/resource/Roy_Budd","Roy Budd","1947-3-14","male","http://dbpedia.org/resource/Field_of_Honor_(1986_film)"
"http://dbpedia.org/resource/Antônio_Pinto_(composer)","Antonio Pinto","1967-0-0","male","http://dbpedia.org/resource/Get_the_Gringo"
"http://dbpedia.org/resource/Georg_Haentzschel","Georg Haentzschel",1907-12-23,"male","http://dbpedia.org/resource/Münchhausen_(film)"
"http://dbpedia.org/resource/Kannur_Rajan","Kannur Rajan","1937-0-0","male","http://dbpedia.org/resource/Pallavi_(film)"
