"f","fname","dir","music","writer","country","lang"
"http://dbpedia.org/resource/Summer_Storm_(1944_film)","Summer Storm","http://dbpedia.org/resource/Douglas_Sirk","http://dbpedia.org/resource/Karl_Hajos","http://dbpedia.org/resource/Rowland_Leigh","United States","English"
"http://dbpedia.org/resource/Sunshine_(1999_film)","Sunshine","http://dbpedia.org/resource/István_Szabó","http://dbpedia.org/resource/Maurice_Jarre","http://dbpedia.org/resource/Israel_Horovitz","* Germany
* Austria
* Hungary
* Canada","* English
* French"
"http://dbpedia.org/resource/Suzy_(film)","Suzy","http://dbpedia.org/resource/George_Fitzmaurice","http://dbpedia.org/resource/William_Axt","http://dbpedia.org/resource/Dorothy_Parker","United States","English"
"http://dbpedia.org/resource/Suzy_(film)","Suzy","http://dbpedia.org/resource/George_Fitzmaurice","http://dbpedia.org/resource/William_Axt","http://dbpedia.org/resource/Lenore_J._Coffee","United States","English"
"http://dbpedia.org/resource/Syncopation_(1929_film)","Syncopation","http://dbpedia.org/resource/Bert_Glennon","http://dbpedia.org/resource/Clifford_Grey","http://dbpedia.org/resource/Gene_Markey","United States","English"
"http://dbpedia.org/resource/Syncopation_(1929_film)","Syncopation","http://dbpedia.org/resource/Bert_Glennon","http://dbpedia.org/resource/Sammy_Stept","http://dbpedia.org/resource/Gene_Markey","United States","English"
"http://dbpedia.org/resource/Syncopation_(1929_film)","Syncopation","http://dbpedia.org/resource/Bert_Glennon","http://dbpedia.org/resource/Richard_Myers","http://dbpedia.org/resource/Gene_Markey","United States","English"
"http://dbpedia.org/resource/Syncopation_(1929_film)","Syncopation","http://dbpedia.org/resource/Bert_Glennon","http://dbpedia.org/resource/Leo_Robin","http://dbpedia.org/resource/Gene_Markey","United States","English"
"http://dbpedia.org/resource/Syncopation_(1929_film)","Syncopation","http://dbpedia.org/resource/Bert_Glennon","http://dbpedia.org/resource/Bud_Green","http://dbpedia.org/resource/Gene_Markey","United States","English"
"http://dbpedia.org/resource/Syncopation_(1942_film)","Syncopation","http://dbpedia.org/resource/William_Dieterle","http://dbpedia.org/resource/Leith_Stevens","http://dbpedia.org/resource/Phillip_Yordan","United States","English"
"http://dbpedia.org/resource/Tana_(film)","Tana","http://dbpedia.org/resource/Kristaq_Dhamo","http://dbpedia.org/resource/Çesk_Zadeja","http://dbpedia.org/resource/Kristaq_Dhamo","Albania","Albanian"
"http://dbpedia.org/resource/Tana_(film)","Tana","http://dbpedia.org/resource/Kristaq_Dhamo","http://dbpedia.org/resource/Çesk_Zadeja","http://dbpedia.org/resource/Fatmir_Gjata","Albania","Albanian"
"http://dbpedia.org/resource/Tarana_(1951_film)","Tarana","http://dbpedia.org/resource/Ram_Daryani","http://dbpedia.org/resource/Anil_Biswas_(composer)","http://dbpedia.org/resource/D._N._Madhok","India","Hindi"
"http://dbpedia.org/resource/Tarana_(1951_film)","Tarana","http://dbpedia.org/resource/Ram_Daryani","http://dbpedia.org/resource/Anil_Biswas_(composer)","http://dbpedia.org/resource/Dwarka_Khosla","India","Hindi"
"http://dbpedia.org/resource/Tarantula_(film)","Tarantula","http://dbpedia.org/resource/Jack_Arnold_(director)","http://dbpedia.org/resource/Henry_Mancini","http://dbpedia.org/resource/Martin_Berkeley","United States","English"
"http://dbpedia.org/resource/Tarantula_(film)","Tarantula","http://dbpedia.org/resource/Jack_Arnold_(director)","http://dbpedia.org/resource/Herman_Stein","http://dbpedia.org/resource/Martin_Berkeley","United States","English"
"http://dbpedia.org/resource/Tattoo_(1981_film)","Tattoo","http://dbpedia.org/resource/Bob_Brooks","http://dbpedia.org/resource/Barry_De_Vorzon","http://dbpedia.org/resource/Bob_Brooks","United States","English"
"http://dbpedia.org/resource/Teorema_(film)","Teorema","http://dbpedia.org/resource/Pier_Paolo_Pasolini","http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart","http://dbpedia.org/resource/Pier_Paolo_Pasolini","Italy","Italian"
"http://dbpedia.org/resource/Teorema_(film)","Teorema","http://dbpedia.org/resource/Pier_Paolo_Pasolini","http://dbpedia.org/resource/Ennio_Morricone","http://dbpedia.org/resource/Pier_Paolo_Pasolini","Italy","Italian"
"http://dbpedia.org/resource/The_Age_of_Innocence_(1934_film)","The Age of Innocence","http://dbpedia.org/resource/Philip_Moeller","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Sarah_Y._Mason","United States","English"
"http://dbpedia.org/resource/The_Age_of_Innocence_(1934_film)","The Age of Innocence","http://dbpedia.org/resource/Philip_Moeller","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Victor_Heerman","United States","English"
"http://dbpedia.org/resource/The_Age_of_Innocence_(1934_film)","The Age of Innocence","http://dbpedia.org/resource/Philip_Moeller","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Edith_Wharton","United States","English"
"http://dbpedia.org/resource/The_Age_of_Innocence_(1934_film)","The Age of Innocence","http://dbpedia.org/resource/Philip_Moeller","http://dbpedia.org/resource/Max_Steiner","http://dbpedia.org/resource/Margaret_Ayer_Barnes","United States","English"
"http://dbpedia.org/resource/The_Age_of_Innocence_(1993_film)","The Age of Innocence","http://dbpedia.org/resource/Martin_Scorsese","http://dbpedia.org/resource/Elmer_Bernstein","http://dbpedia.org/resource/Martin_Scorsese","United States","English"
"http://dbpedia.org/resource/The_Age_of_Innocence_(1993_film)","The Age of Innocence","http://dbpedia.org/resource/Martin_Scorsese","http://dbpedia.org/resource/Elmer_Bernstein","http://dbpedia.org/resource/Jay_Cocks","United States","English"
"http://dbpedia.org/resource/The_Apartment_(1996_film)","The Apartment","http://dbpedia.org/resource/Gilles_Mimouni","http://dbpedia.org/resource/Peter_Chase_(composer)","http://dbpedia.org/resource/Gilles_Mimouni","France","French"
"http://dbpedia.org/resource/The_Beast_Must_Die_(1952_film)","The Beast Must Die","http://dbpedia.org/resource/Román_Viñoly_Barreto","http://dbpedia.org/resource/Silvio_Vernazza","http://dbpedia.org/resource/Román_Viñoly_Barreto","Argentina","Spanish"
"http://dbpedia.org/resource/The_Beast_Must_Die_(1952_film)","The Beast Must Die","http://dbpedia.org/resource/Román_Viñoly_Barreto","http://dbpedia.org/resource/Silvio_Vernazza","http://dbpedia.org/resource/Narciso_Ibáñez_Menta","Argentina","Spanish"
"http://dbpedia.org/resource/The_Big_Cat_(film)","The Big Cat","http://dbpedia.org/resource/Phil_Karlson","http://dbpedia.org/resource/Paul_Sawtell","http://dbpedia.org/resource/Dorothy_Yost","United States","English"
"http://dbpedia.org/resource/The_Big_Cat_(film)","The Big Cat","http://dbpedia.org/resource/Phil_Karlson","http://dbpedia.org/resource/Paul_Sawtell","http://dbpedia.org/resource/Morton_Grant","United States","English"
"http://dbpedia.org/resource/The_Big_Game_(1936_film)","The Big Game","http://dbpedia.org/resource/Edward_Killy","http://dbpedia.org/resource/Nathaniel_Shilkret","http://dbpedia.org/resource/Irwin_Shaw","United States","English"
"http://dbpedia.org/resource/The_Big_Game_(1936_film)","The Big Game","http://dbpedia.org/resource/George_Nicholls,_Jr.","http://dbpedia.org/resource/Nathaniel_Shilkret","http://dbpedia.org/resource/Irwin_Shaw","United States","English"
"http://dbpedia.org/resource/The_Big_House_(2000_film)","The Big House","http://dbpedia.org/resource/Rachel_Ward","http://dbpedia.org/resource/Paul_Kelly_(musician)","http://dbpedia.org/resource/Rachel_Ward","Australia","English"
"http://dbpedia.org/resource/The_Black_Swan_(film)","The Black Swan","http://dbpedia.org/resource/Henry_King_(director)","http://dbpedia.org/resource/Alfred_Newman_(composer)","http://dbpedia.org/resource/Ben_Hecht","United States","English"
"http://dbpedia.org/resource/The_Black_Swan_(film)","The Black Swan","http://dbpedia.org/resource/Henry_King_(director)","http://dbpedia.org/resource/Alfred_Newman_(composer)","http://dbpedia.org/resource/Seton_I._Miller","United States","English"
"http://dbpedia.org/resource/The_Bridge_(1992_film)","The Bridge","http://dbpedia.org/resource/Sydney_Macartney","http://dbpedia.org/resource/Richard_G_Mitchell","http://dbpedia.org/resource/Maggie_Hemingway","United Kingdom","English"
"http://dbpedia.org/resource/The_Bridge_(1992_film)","The Bridge","http://dbpedia.org/resource/Sydney_Macartney","http://dbpedia.org/resource/Richard_G_Mitchell","http://dbpedia.org/resource/Adrian_Hodges","United Kingdom","English"
"http://dbpedia.org/resource/The_Candidate_(1972_film)","The Candidate","http://dbpedia.org/resource/Michael_Ritchie_(film_director)","http://dbpedia.org/resource/John_Rubinstein","http://dbpedia.org/resource/Jeremy_Larner","United States","English"
"http://dbpedia.org/resource/The_Captive_(2014_film)","The Captive","http://dbpedia.org/resource/Atom_Egoyan","http://dbpedia.org/resource/Mychael_Danna","http://dbpedia.org/resource/Atom_Egoyan","Canada","English"
"http://dbpedia.org/resource/The_Challenge_(1960_film)","The Challenge","http://dbpedia.org/resource/John_Gilling","http://dbpedia.org/resource/Bill_McGuffie","http://dbpedia.org/resource/John_Gilling","United Kingdom","English"
"http://dbpedia.org/resource/The_Chase_(1946_film)","The Chase","http://dbpedia.org/resource/Arthur_Ripley","http://dbpedia.org/resource/Michel_Michelet","http://dbpedia.org/resource/Philip_Yordan","United States","English"
"http://dbpedia.org/resource/The_Chase_(1966_film)","The Chase","http://dbpedia.org/resource/Arthur_Penn","http://dbpedia.org/resource/John_Barry_(composer)","http://dbpedia.org/resource/Lillian_Hellman","United States","English"
"http://dbpedia.org/resource/The_Children's_Hour_(film)","The Children's Hour","http://dbpedia.org/resource/William_Wyler","http://dbpedia.org/resource/Alex_North","http://dbpedia.org/resource/John_Michael_Hayes","United States","English"
"http://dbpedia.org/resource/The_Colditz_Story","The Colditz Story","http://dbpedia.org/resource/Guy_Hamilton","http://dbpedia.org/resource/Francis_Chagrin","http://dbpedia.org/resource/Ivan_Foxwell","United Kingdom","English"
"http://dbpedia.org/resource/The_Colditz_Story","The Colditz Story","http://dbpedia.org/resource/Guy_Hamilton","http://dbpedia.org/resource/Francis_Chagrin","http://dbpedia.org/resource/Guy_Hamilton","United Kingdom","English"
"http://dbpedia.org/resource/The_Collection_(film)","The Collection","http://dbpedia.org/resource/Marcus_Dunstan","http://dbpedia.org/resource/Charlie_Clouser","http://dbpedia.org/resource/Patrick_Melton","United States","English"
"http://dbpedia.org/resource/The_Collection_(film)","The Collection","http://dbpedia.org/resource/Marcus_Dunstan","http://dbpedia.org/resource/Charlie_Clouser","http://dbpedia.org/resource/Marcus_Dunstan","United States","English"
"http://dbpedia.org/resource/The_Collector_(2002_film)","The Collector","http://dbpedia.org/resource/Jean_Beaudin","http://dbpedia.org/resource/Michel_Cusson","http://dbpedia.org/resource/Jean_Beaudin","Canada","French"
"http://dbpedia.org/resource/The_Collector_(2009_film)","The Collector","http://dbpedia.org/resource/Marcus_Dunstan","http://dbpedia.org/resource/808_Mafia","http://dbpedia.org/resource/Patrick_Melton","United States","English"
"http://dbpedia.org/resource/The_Collector_(2009_film)","The Collector","http://dbpedia.org/resource/Marcus_Dunstan","http://dbpedia.org/resource/808_Mafia","http://dbpedia.org/resource/Marcus_Dunstan","United States","English"
"http://dbpedia.org/resource/The_Collector_(2009_film)","The Collector","http://dbpedia.org/resource/Marcus_Dunstan","http://dbpedia.org/resource/Jerome_Dillon","http://dbpedia.org/resource/Patrick_Melton","United States","English"
"http://dbpedia.org/resource/The_Collector_(2009_film)","The Collector","http://dbpedia.org/resource/Marcus_Dunstan","http://dbpedia.org/resource/Jerome_Dillon","http://dbpedia.org/resource/Marcus_Dunstan","United States","English"
"http://dbpedia.org/resource/The_Committee_(film)","The Committee","http://dbpedia.org/resource/Peter_Sykes_(director)","http://dbpedia.org/resource/Arthur_Brown_(musician)","http://dbpedia.org/resource/Peter_Sykes_(director)","United Kingdom","English"
"http://dbpedia.org/resource/The_Committee_(film)","The Committee","http://dbpedia.org/resource/Peter_Sykes_(director)","http://dbpedia.org/resource/Arthur_Brown_(musician)","http://dbpedia.org/resource/Max_Steur","United Kingdom","English"
"http://dbpedia.org/resource/The_Committee_(film)","The Committee","http://dbpedia.org/resource/Peter_Sykes_(director)","http://dbpedia.org/resource/Pink_Floyd","http://dbpedia.org/resource/Peter_Sykes_(director)","United Kingdom","English"
"http://dbpedia.org/resource/The_Committee_(film)","The Committee","http://dbpedia.org/resource/Peter_Sykes_(director)","http://dbpedia.org/resource/Pink_Floyd","http://dbpedia.org/resource/Max_Steur","United Kingdom","English"
"http://dbpedia.org/resource/The_Contender_(1944_film)","The Contender","http://dbpedia.org/resource/Sam_Newfield","http://dbpedia.org/resource/Albert_Glasser","http://dbpedia.org/resource/Raymond_L._Schrock","United States","English"
"http://dbpedia.org/resource/The_Contender_(1944_film)","The Contender","http://dbpedia.org/resource/Sam_Newfield","http://dbpedia.org/resource/Albert_Glasser","http://dbpedia.org/resource/Jay_Doten","United States","English"
"http://dbpedia.org/resource/The_Contender_(1944_film)","The Contender","http://dbpedia.org/resource/Sam_Newfield","http://dbpedia.org/resource/Albert_Glasser","http://dbpedia.org/resource/George_Wallace_Sayre","United States","English"
"http://dbpedia.org/resource/The_Contender_(2000_film)","The Contender","http://dbpedia.org/resource/Rod_Lurie","http://dbpedia.org/resource/Larry_Groupé","http://dbpedia.org/resource/Rod_Lurie","United States","English"
"http://dbpedia.org/resource/The_Conviction","The Conviction","http://dbpedia.org/resource/Marco_Bellocchio","http://dbpedia.org/resource/Carlo_Crivelli","http://dbpedia.org/resource/Marco_Bellocchio","Italy","Italian"
"http://dbpedia.org/resource/The_Conviction","The Conviction","http://dbpedia.org/resource/Marco_Bellocchio","http://dbpedia.org/resource/Carlo_Crivelli","http://dbpedia.org/resource/Massimo_Fagioli","Italy","Italian"
"http://dbpedia.org/resource/The_Countess_(film)","The Countess","http://dbpedia.org/resource/Julie_Delpy","http://dbpedia.org/resource/Julie_Delpy","http://dbpedia.org/resource/Julie_Delpy","France","English"
"http://dbpedia.org/resource/The_Countess_(film)","The Countess","http://dbpedia.org/resource/Julie_Delpy","http://dbpedia.org/resource/Julie_Delpy","http://dbpedia.org/resource/Julie_Delpy","Germany","English"
"http://dbpedia.org/resource/The_Debt_(2010_film)","The Debt","http://dbpedia.org/resource/John_Madden_(director)","http://dbpedia.org/resource/Thomas_Newman","http://dbpedia.org/resource/Peter_Straughan","* United Kingdom
* United States","* English
* German
* Russian"
"http://dbpedia.org/resource/The_Debt_(2010_film)","The Debt","http://dbpedia.org/resource/John_Madden_(director)","http://dbpedia.org/resource/Thomas_Newman","http://dbpedia.org/resource/Matthew_Vaughn","* United Kingdom
* United States","* English
* German
* Russian"
"http://dbpedia.org/resource/The_Debt_(2010_film)","The Debt","http://dbpedia.org/resource/John_Madden_(director)","http://dbpedia.org/resource/Thomas_Newman","http://dbpedia.org/resource/Jane_Goldman","* United Kingdom
* United States","* English
* German
* Russian"
"http://dbpedia.org/resource/The_Drifter_(1988_film)","The Drifter","http://dbpedia.org/resource/Larry_Brand","http://dbpedia.org/resource/Rick_Conrad","http://dbpedia.org/resource/Larry_Brand","United States","English"
"http://dbpedia.org/resource/The_Eel_(film)","Unagi","http://dbpedia.org/resource/Shohei_Imamura","http://dbpedia.org/resource/Shinichirô_Ikebe","http://dbpedia.org/resource/Shohei_Imamura","Japan","Japanese"
"http://dbpedia.org/resource/The_Eel_(film)","Unagi","http://dbpedia.org/resource/Shohei_Imamura","http://dbpedia.org/resource/Shinichirô_Ikebe","http://dbpedia.org/resource/Akira_Yoshimura","Japan","Japanese"
"http://dbpedia.org/resource/The_Eel_(film)","Unagi","http://dbpedia.org/resource/Shohei_Imamura","http://dbpedia.org/resource/Shinichirô_Ikebe","http://dbpedia.org/resource/Daisuke_Tengan","Japan","Japanese"
"http://dbpedia.org/resource/The_Eel_(film)","Unagi","http://dbpedia.org/resource/Shohei_Imamura","http://dbpedia.org/resource/Shinichirô_Ikebe","http://dbpedia.org/resource/Motofumi_Tomikawa","Japan","Japanese"
"http://dbpedia.org/resource/The_Factory_(film)","The Factory","http://dbpedia.org/resource/Morgan_O'Neill","http://dbpedia.org/resource/Mark_Isham","http://dbpedia.org/resource/Paul_Leyden","United States","English"
